# Constructed from biom file
#OTU ID	S1A015	S1A1530	S1A3050	S1A5075	S1B07	S1B2230	S1B3040	S1B6575	S2A1727	S2A3545	S2A5060	S2A515	S2B07	S2B1522	S2B3040	S2B5565	S3A07	S3A1522	S3A3040	S3A6070	S3B2030	S3B3545	S3B6070	S4B07	S4B1522	S4B3040	S4B5565	S5A07	S5A1522	S5A3040	S5A5565	S5B07	S5B1522	S5B3040	S5B5060	S6A07	S6A1522	S6A3040	S6B07	S6B1522	S6B3040	S7A07	S7A1522	S7A3040	S7A5060	S7B07	S7B1522	S7B5060	taxonomy
ASV_5850	5.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	5.0	0.0	6.0	0.0	3.0	17.0	0.0	0.0	6.0	5.0	0.0	0.0	6.0	0.0	0.0	3.0	0.0	11.0	12.0	21.0	0.0	0.0	13.0	4.0	d__Bacteria; p__Desulfobacterota; c__Syntrophorhabdia; o__Syntrophorhabdales; f__Syntrophorhabdaceae; g__Syntrophorhabdus; s__uncultured_bacterium
ASV_6237	0.0	0.0	0.0	0.0	0.0	0.0	45.0	19.0	15.0	5.0	0.0	17.0	0.0	0.0	8.0	3.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__JG30-KF-CM66; o__JG30-KF-CM66; f__JG30-KF-CM66; g__JG30-KF-CM66; s__uncultured_bacterium
ASV_5049	0.0	0.0	0.0	0.0	0.0	0.0	27.0	31.0	0.0	0.0	14.0	7.0	0.0	19.0	23.0	9.0	0.0	11.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__FS117-23B-02; f__FS117-23B-02; g__FS117-23B-02; s__uncultured_Chloroflexi
ASV_5046	0.0	0.0	0.0	0.0	0.0	18.0	0.0	13.0	6.0	0.0	20.0	0.0	2.0	19.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	14.0	7.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	13.0	0.0	3.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured; s__uncultured_organism
ASV_1964	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	35.0	0.0	3.0	41.0	139.0	10.0	67.0	22.0	0.0	6.0	32.0	23.0	d__Bacteria; p__Nitrospirota; c__4-29-1; o__4-29-1; f__4-29-1; g__4-29-1; s__uncultured_bacterium
ASV_5878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	14.0	28.0	3.0	5.0	11.0	20.0	8.0	28.0	4.0	0.0	0.0	5.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Diplorickettsiales; f__Diplorickettsiaceae; g__uncultured; s__uncultured_bacterium
ASV_1105	111.0	116.0	53.0	27.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	21.0	0.0	12.0	30.0	48.0	55.0	3.0	25.0	26.0	10.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	21.0	8.0	6.0	d__Bacteria; p__RCP2-54; c__RCP2-54; o__RCP2-54; f__RCP2-54; g__RCP2-54; s__uncultured_Desulfuromonadales
ASV_2921	38.0	16.0	10.0	0.0	7.0	0.0	0.0	2.0	0.0	21.0	6.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	4.0	4.0	7.0	15.0	19.0	30.0	0.0	35.0	5.0	9.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7; s__uncultured_Acidobacteria
ASV_4646	0.0	0.0	0.0	0.0	0.0	6.0	21.0	14.0	6.0	2.0	14.0	10.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	9.0	16.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__S085; f__S085; g__S085; s__uncultured_bacterium
ASV_6040	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	23.0	0.0	16.0	9.0	10.0	0.0	0.0	0.0	0.0	8.0	5.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__BD2-11_terrestrial_group; f__BD2-11_terrestrial_group; g__BD2-11_terrestrial_group; s__uncultured_bacterium
ASV_6029	0.0	0.0	0.0	0.0	0.0	10.0	4.0	10.0	8.0	4.0	6.0	6.0	0.0	3.0	6.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	29.0	0.0	0.0	13.0	6.0	0.0	0.0	0.0	0.0	0.0	2.0	7.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__GIF3; f__GIF3; g__GIF3; s__Dehalococcoidia_bacterium
ASV_3087	2.0	5.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	3.0	0.0	29.0	45.0	0.0	0.0	21.0	8.0	8.0	2.0	54.0	7.0	0.0	0.0	7.0	0.0	12.0	2.0	0.0	0.0	19.0	6.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__AKYH767; g__AKYH767; s__uncultured_bacterium
ASV_4024	0.0	0.0	0.0	0.0	0.0	17.0	4.0	22.0	0.0	7.0	14.0	4.0	0.0	10.0	5.0	4.0	0.0	0.0	0.0	0.0	22.0	14.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	6.0	d__Bacteria; p__Latescibacterota; c__Latescibacterota; o__Latescibacterota; f__Latescibacterota; g__Latescibacterota; s__uncultured_Latescibacteria
ASV_5134	0.0	0.0	5.0	0.0	4.0	13.0	0.0	0.0	17.0	3.0	6.0	10.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	11.0	10.0	0.0	18.0	13.0	11.0	0.0	0.0	6.0	4.0	0.0	3.0	7.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Sumerlaeota; c__Sumerlaeia; o__Sumerlaeales; f__Sumerlaeaceae; g__Sumerlaea
ASV_1413	7.0	61.0	51.0	27.0	18.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	8.0	3.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	13.0	32.0	2.0	7.0	14.0	55.0	2.0	15.0	10.0	20.0	6.0	19.0	3.0	4.0	80.0	8.0	6.0	26.0	0.0	4.0	0.0	0.0	6.0	0.0	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured
ASV_3270	14.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	61.0	29.0	39.0	7.0	20.0	30.0	0.0	0.0	15.0	0.0	0.0	0.0	3.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__MND1; s__uncultured_beta
ASV_1145	0.0	0.0	0.0	0.0	6.0	15.0	0.0	18.0	2.0	25.0	22.0	53.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	7.0	17.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	27.0	38.0	0.0	22.0	65.0	0.0	71.0	158.0	45.0	0.0	12.0	43.0	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Spirochaeta; s__uncultured_Spirochaetes
ASV_6757	7.0	9.0	7.0	6.0	9.0	0.0	0.0	0.0	0.0	12.0	0.0	3.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	14.0	3.0	5.0	4.0	0.0	2.0	11.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Methylomirabilota; c__Methylomirabilia; o__Rokubacteriales; f__Rokubacteriales; g__Rokubacteriales; s__uncultured_bacterium
ASV_7540	0.0	0.0	0.0	0.0	0.0	9.0	0.0	11.0	10.0	3.0	8.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	14.0	2.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	10.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__uncultured; f__uncultured; g__uncultured; s__uncultured_Chloroflexi
ASV_4124	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	98.0	2.0	4.0	0.0	14.0	0.0	3.0	0.0	0.0	4.0	3.0	14.0	7.0	2.0	0.0	3.0	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__uncultured; f__uncultured; g__uncultured; s__uncultured_prokaryote
ASV_2975	0.0	4.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	9.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	26.0	23.0	14.0	22.0	53.0	5.0	44.0	24.0	0.0	0.0	7.0	10.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae
ASV_2775	4.0	4.0	0.0	7.0	10.0	8.0	4.0	2.0	2.0	4.0	2.0	3.0	6.0	0.0	2.0	6.0	6.0	0.0	3.0	6.0	5.0	11.0	35.0	3.0	5.0	2.0	3.0	23.0	5.0	10.0	3.0	2.0	0.0	7.0	11.0	0.0	11.0	3.0	13.0	15.0	18.0	3.0	3.0	2.0	5.0	0.0	3.0	9.0	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Selenomonadaceae; g__Pectinatus; s__Pectinatus_cerevisiiphilus
ASV_7099	7.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	13.0	0.0	10.0	5.0	15.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium
ASV_7512	9.0	8.0	5.0	4.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	9.0	30.0	4.0	5.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j; s__uncultured_bacterium
ASV_2851	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	10.0	5.0	0.0	0.0	4.0	2.0	2.0	3.0	11.0	4.0	0.0	87.0	37.0	5.0	52.0	2.0	0.0	0.0	26.0	10.0	7.0	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__CCM11a; f__CCM11a; g__CCM11a; s__uncultured_bacterium
ASV_5343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	3.0	5.0	6.0	11.0	6.0	6.0	6.0	3.0	2.0	2.0	0.0	0.0	7.0	5.0	20.0	0.0	0.0	11.0	16.0	0.0	0.0	0.0	6.0	0.0	0.0	4.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	7.0	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Spirochaeta; s__uncultured_bacterium
ASV_1124	0.0	0.0	0.0	0.0	0.0	31.0	6.0	71.0	2.0	6.0	28.0	4.0	0.0	19.0	17.0	0.0	9.0	6.0	13.0	0.0	10.0	32.0	179.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	227.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__GIF9; f__AB-539-J10; g__SCGC-AB-539-J10; s__uncultured_Chloroflexi
ASV_7547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	2.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Thermoflexales; f__Thermoflexaceae; g__Thermoflexus; s__uncultured_bacterium
ASV_5673	0.0	0.0	0.0	0.0	0.0	0.0	10.0	26.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	13.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__GIF3; f__GIF3; g__GIF3; s__uncultured_bacterium
ASV_2216	0.0	4.0	2.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	6.0	0.0	0.0	2.0	0.0	0.0	0.0	26.0	3.0	0.0	101.0	43.0	25.0	90.0	3.0	0.0	0.0	16.0	22.0	7.0	d__Bacteria; p__Zixibacteria; c__Zixibacteria; o__Zixibacteria; f__Zixibacteria; g__Zixibacteria; s__bacterium_enrichment
ASV_424	0.0	0.0	0.0	2.0	0.0	71.0	74.0	127.0	86.0	43.0	67.0	78.0	0.0	70.0	34.0	15.0	0.0	0.0	0.0	0.0	131.0	65.0	300.0	0.0	2.0	0.0	26.0	0.0	0.0	0.0	15.0	0.0	12.0	31.0	90.0	0.0	0.0	14.0	0.0	0.0	5.0	0.0	0.0	9.0	44.0	0.0	0.0	30.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__MSBL5; f__MSBL5; g__MSBL5; s__uncultured_bacterium
ASV_3477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	152.0	14.0	0.0	14.0	0.0	0.0	0.0	20.0	22.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__uncultured
ASV_5619	6.0	3.0	4.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	24.0	20.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	30.0	7.0	5.0	0.0	0.0	9.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales; f__Aminicenantales; g__Aminicenantales; s__uncultured_bacterium
ASV_1262	0.0	0.0	0.0	0.0	0.0	0.0	173.0	237.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	8.0	0.0	0.0	0.0	0.0	17.0	26.0	147.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Desulfobacterota; c__uncultured; o__uncultured; f__uncultured; g__uncultured; s__uncultured_delta
ASV_7052	2.0	10.0	5.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	3.0	6.0	16.0	12.0	0.0	20.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Subgroup_5; o__Subgroup_5; f__Subgroup_5; g__Subgroup_5; s__uncultured_bacterium
ASV_3859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	2.0	196.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Nitrospirota; c__4-29-1; o__4-29-1; f__4-29-1; g__4-29-1; s__uncultured_bacterium
ASV_2629	0.0	0.0	0.0	0.0	5.0	20.0	236.0	12.0	0.0	0.0	0.0	0.0	4.0	0.0	10.0	0.0	10.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Exiguobacterales; f__Exiguobacteraceae; g__Exiguobacterium
ASV_146	3.0	0.0	0.0	0.0	9.0	3.0	0.0	2.0	2.0	65.0	29.0	83.0	120.0	5.0	13.0	0.0	9.0	0.0	6.0	0.0	5.0	16.0	67.0	97.0	9.0	8.0	21.0	2.0	15.0	53.0	0.0	30.0	206.0	240.0	76.0	207.0	21.0	0.0	816.0	19.0	148.0	445.0	18.0	30.0	12.0	136.0	191.0	44.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Hydrogenophilaceae; g__uncultured; s__uncultured_gamma
ASV_657	29.0	27.0	17.0	21.0	68.0	5.0	0.0	4.0	3.0	88.0	28.0	5.0	64.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	55.0	13.0	22.0	19.0	37.0	19.0	0.0	31.0	21.0	28.0	9.0	8.0	10.0	15.0	7.0	69.0	81.0	25.0	19.0	21.0	0.0	12.0	29.0	22.0	d__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__Ignavibacteriales; f__Ignavibacteriaceae; g__Ignavibacterium; s__uncultured_bacterium
ASV_3364	0.0	0.0	0.0	0.0	0.0	7.0	0.0	20.0	7.0	10.0	12.0	30.0	0.0	15.0	9.0	3.0	0.0	0.0	0.0	0.0	7.0	3.0	17.0	0.0	4.0	39.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	4.0	6.0	0.0	0.0	15.0	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfatiglandales; f__Desulfatiglandaceae; g__Desulfatiglans; s__uncultured_delta
ASV_4396	5.0	6.0	8.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	16.0	0.0	7.0	16.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	94.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Nitrospirota; c__Leptospirillia; o__Leptospirillales; f__Leptospirillaceae; g__Leptospirillum; s__Nitrospirae_bacterium
ASV_3889	0.0	37.0	8.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	18.0	12.0	9.0	42.0	0.0	14.0	0.0	0.0	0.0	6.0	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__uncultured; f__uncultured; g__uncultured; s__uncultured_prokaryote
ASV_1551	0.0	0.0	0.0	0.0	0.0	37.0	8.0	14.0	4.0	0.0	14.0	11.0	0.0	42.0	30.0	0.0	3.0	21.0	15.0	0.0	23.0	11.0	191.0	0.0	0.0	5.0	10.0	0.0	0.0	0.0	10.0	0.0	3.0	6.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__ADurb.Bin180; f__ADurb.Bin180; g__ADurb.Bin180
ASV_7523	0.0	0.0	12.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	2.0	0.0	10.0	0.0	0.0	3.0	0.0	0.0	2.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	11.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__GIF3; f__GIF3; g__GIF3; s__uncultured_bacterium
ASV_6888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	5.0	0.0	3.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	2.0	3.0	0.0	25.0	13.0	0.0	4.0	32.0	5.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__GIF9; f__GIF9; g__GIF9; s__uncultured_bacterium
ASV_5303	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	6.0	2.0	7.0	45.0	0.0	3.0	9.0	0.0	0.0	0.0	0.0	0.0	5.0	11.0	12.0	0.0	0.0	15.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	4.0	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Candidatus_Chisholmbacteria; f__Candidatus_Chisholmbacteria; g__Candidatus_Chisholmbacteria; s__Candidatus_Chisholmbacteria
ASV_4179	0.0	27.0	14.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	37.0	0.0	4.0	2.0	8.0	0.0	7.0	0.0	0.0	0.0	4.0	6.0	0.0	0.0	0.0	0.0	0.0	13.0	6.0	0.0	5.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	3.0	14.0	4.0	11.0	0.0	0.0	0.0	12.0	d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales; f__Aminicenantales; g__Aminicenantales; s__metagenome
ASV_655	0.0	0.0	0.0	0.0	0.0	24.0	62.0	77.0	19.0	16.0	18.0	51.0	0.0	46.0	29.0	9.0	0.0	0.0	0.0	0.0	93.0	43.0	161.0	0.0	0.0	12.0	37.0	0.0	0.0	0.0	8.0	0.0	2.0	97.0	222.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__TA06; c__TA06; o__TA06; f__TA06; g__TA06; s__uncultured_bacterium
ASV_2890	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	75.0	191.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Latescibacterota; c__Latescibacteria; o__Latescibacterales; f__Latescibacteraceae; g__Latescibacteraceae; s__uncultured_bacterium
ASV_2594	0.0	6.0	0.0	2.0	12.0	3.0	9.0	8.0	0.0	7.0	11.0	15.0	12.0	0.0	6.0	0.0	0.0	4.0	0.0	0.0	3.0	18.0	14.0	5.0	0.0	0.0	0.0	27.0	15.0	18.0	9.0	10.0	5.0	11.0	21.0	7.0	0.0	0.0	8.0	18.0	12.0	9.0	0.0	0.0	4.0	0.0	0.0	5.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__unidentified
ASV_1060	5.0	0.0	2.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	2.0	0.0	0.0	12.0	30.0	2.0	0.0	10.0	10.0	28.0	15.0	35.0	29.0	0.0	23.0	88.0	56.0	63.0	0.0	0.0	0.0	114.0	116.0	22.0	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__uncultured; s__metagenome
