# Constructed from biom file
#OTU ID	S1A015	S1A1530	S1A3050	S1A5075	S1B07	S1B2230	S1B3040	S1B6575	S2A1727	S2A3545	S2A5060	S2A515	S2B07	S2B1522	S2B3040	S2B5565	S3A07	S3A1522	S3A3040	S3A6070	S3B2030	S3B3545	S3B515	S3B6070	S4B07	S4B1522	S4B3040	S4B5565	S5A07	S5A1522	S5A3040	S5A5565	S5B07	S5B1522	S5B3040	S5B5060	S6A07	S6A1522	S6A3040	S6B07	S6B1522	S6B3040	S7A07	S7A1522	S7A3040	S7A5060	S7B07	S7B1522	S7B3040	S7B5060	taxonomy
ASV_520	281.0	144.0	73.0	29.0	82.0	3.0	0.0	2.0	14.0	118.0	40.0	9.0	62.0	0.0	0.0	2.0	7.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	119.0	14.0	8.0	31.0	119.0	81.0	34.0	4.0	64.0	32.0	52.0	8.0	200.0	37.0	0.0	37.0	25.0	12.0	203.0	6.0	15.0	0.0	319.0	137.0	74.0	22.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium
ASV_2198	35.0	36.0	100.0	14.0	210.0	9.0	0.0	9.0	0.0	5.0	0.0	14.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	3.0	2.0	0.0	12.0	25.0	30.0	0.0	20.0	7.0	12.0	0.0	15.0	8.0	13.0	0.0	4.0	12.0	18.0	24.0	5.0	0.0	36.0	28.0	11.0	15.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__MND1; s__uncultured_Burkholderiales
ASV_6262	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	17.0	0.0	0.0	5.0	0.0	0.0	26.0	97.0	0.0	0.0	15.0	89.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__t0.6.f; f__t0.6.f; g__t0.6.f; s__uncultured_bacterium
ASV_5525	0.0	3.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	5.0	5.0	13.0	0.0	3.0	0.0	2.0	4.0	3.0	0.0	25.0	3.0	0.0	80.0	0.0	0.0	60.0	0.0	0.0	2.0	28.0	17.0	11.0	0.0	d__Bacteria; p__Desulfobacterota; c__uncultured; o__uncultured; f__uncultured; g__uncultured; s__uncultured_proteobacterium
ASV_5497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	82.0	61.0	0.0	0.0	72.0	0.0	14.0	42.0	0.0	0.0	0.0	21.0	0.0	d__Bacteria; p__Zixibacteria; c__Zixibacteria; o__Zixibacteria; f__Zixibacteria; g__Zixibacteria; s__uncultured_Nitrospinaceae
ASV_6321	0.0	0.0	0.0	0.0	0.0	16.0	0.0	18.0	0.0	8.0	0.0	11.0	0.0	4.0	0.0	0.0	12.0	0.0	3.0	0.0	7.0	0.0	2.0	0.0	0.0	0.0	24.0	16.0	0.0	0.0	0.0	0.0	0.0	5.0	17.0	0.0	0.0	0.0	13.0	0.0	0.0	5.0	0.0	11.0	38.0	22.0	0.0	0.0	6.0	15.0	d__Bacteria; p__Sva0485; c__Sva0485; o__Sva0485; f__Sva0485; g__Sva0485
ASV_6065	2.0	0.0	0.0	4.0	0.0	16.0	3.0	11.0	0.0	15.0	7.0	17.0	9.0	26.0	9.0	0.0	24.0	5.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	15.0	5.0	0.0	0.0	7.0	9.0	0.0	0.0	16.0	13.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	4.0	19.0	10.0	0.0	0.0	0.0	9.0	d__Bacteria; p__Acidobacteriota; c__Subgroup_18; o__Subgroup_18; f__Subgroup_18; g__Subgroup_18; s__uncultured_bacterium
ASV_4308	17.0	0.0	7.0	4.0	19.0	0.0	0.0	0.0	2.0	19.0	11.0	6.0	4.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	12.0	20.0	2.0	2.0	2.0	51.0	0.0	0.0	0.0	33.0	3.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	33.0	44.0	6.0	7.0	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7
ASV_4831	0.0	2.0	3.0	0.0	11.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	32.0	17.0	8.0	0.0	3.0	18.0	0.0	9.0	20.0	13.0	0.0	7.0	24.0	4.0	0.0	18.0	12.0	5.0	24.0	10.0	0.0	2.0	37.0	27.0	5.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__GIF3; f__GIF3; g__GIF3; s__uncultured_bacterium
ASV_5549	0.0	0.0	0.0	0.0	0.0	21.0	62.0	77.0	0.0	0.0	7.0	5.0	0.0	0.0	5.0	0.0	0.0	11.0	22.0	5.0	11.0	6.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__mle1-8; f__mle1-8; g__mle1-8; s__uncultured_bacterium
ASV_848	0.0	0.0	0.0	0.0	0.0	51.0	137.0	259.0	42.0	61.0	89.0	76.0	0.0	0.0	53.0	37.0	0.0	9.0	6.0	10.0	147.0	150.0	133.0	393.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	16.0	d__Bacteria; p__Sva0485; c__Sva0485; o__Sva0485; f__Sva0485; g__Sva0485; s__uncultured_Spirochaetales
ASV_1282	0.0	0.0	0.0	0.0	0.0	144.0	133.0	91.0	58.0	98.0	173.0	51.0	0.0	9.0	63.0	10.0	0.0	22.0	0.0	0.0	46.0	31.0	71.0	89.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	41.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	4.0	39.0	0.0	0.0	0.0	12.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia
ASV_1876	0.0	92.0	24.0	28.0	0.0	7.0	3.0	9.0	128.0	32.0	26.0	19.0	84.0	19.0	6.0	8.0	17.0	3.0	0.0	0.0	27.0	6.0	9.0	48.0	0.0	17.0	48.0	77.0	0.0	0.0	3.0	3.0	4.0	0.0	63.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	12.0	0.0	0.0	0.0	22.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__GIF9; f__GIF9; g__GIF9; s__uncultured_bacterium
ASV_4907	0.0	0.0	0.0	0.0	0.0	0.0	18.0	24.0	26.0	6.0	16.0	9.0	0.0	21.0	36.0	17.0	0.0	30.0	33.0	12.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__S085; f__S085; g__S085; s__uncultured_bacterium
ASV_883	0.0	60.0	21.0	8.0	17.0	2.0	0.0	2.0	0.0	0.0	0.0	4.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	34.0	11.0	17.0	9.0	0.0	17.0	0.0	31.0	15.0	0.0	0.0	223.0	3.0	0.0	210.0	0.0	0.0	277.0	0.0	0.0	0.0	333.0	187.0	101.0	8.0	d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j; s__uncultured_Desulfoglaeba
ASV_2601	0.0	0.0	0.0	0.0	27.0	12.0	0.0	5.0	22.0	0.0	8.0	27.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122.0	106.0	58.0	11.0	0.0	0.0	7.0	0.0	2.0	7.0	2.0	0.0	0.0	0.0	0.0	0.0	10.0	43.0	23.0	33.0	48.0	4.0	0.0	9.0	0.0	10.0	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__CG2-30-50-142; f__CG2-30-50-142; g__CG2-30-50-142; s__Actinobacteria_bacterium
ASV_4955	0.0	0.0	0.0	0.0	0.0	43.0	7.0	41.0	37.0	21.0	39.0	16.0	0.0	0.0	19.0	9.0	0.0	0.0	0.0	0.0	31.0	17.0	23.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Desulfobacterota; c__Desulfobaccia; o__Desulfobaccales; f__Desulfobaccaceae; g__Desulfobacca; s__uncultured_bacterium
ASV_6123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	31.0	0.0	0.0	5.0	0.0	61.0	71.0	17.0	0.0	4.0	28.0	24.0	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SBR1031; g__SBR1031; s__metagenome
ASV_4774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	27.0	16.0	41.0	0.0	0.0	26.0	0.0	0.0	0.0	21.0	102.0	13.0	0.0	12.0	23.0	28.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Halothiobacillales; f__Halothiobacillaceae; g__uncultured; s__uncultured_bacterium
ASV_660	263.0	69.0	141.0	42.0	116.0	5.0	0.0	0.0	0.0	27.0	5.0	24.0	17.0	6.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	58.0	26.0	8.0	25.0	74.0	288.0	138.0	12.0	94.0	44.0	69.0	7.0	31.0	7.0	4.0	0.0	25.0	0.0	19.0	21.0	7.0	0.0	79.0	192.0	83.0	34.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__MND1; s__uncultured_Burkholderiales
ASV_5946	0.0	0.0	0.0	0.0	0.0	11.0	14.0	52.0	28.0	0.0	7.0	11.0	0.0	36.0	35.0	14.0	0.0	0.0	0.0	4.0	12.0	6.0	3.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	10.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia; s__uncultured_crenarchaeote
ASV_5342	0.0	0.0	0.0	0.0	0.0	0.0	38.0	81.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	92.0	32.0	0.0	3.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__t0.6.f; f__t0.6.f; g__t0.6.f; s__uncultured_bacterium
ASV_1041	26.0	10.0	10.0	17.0	62.0	17.0	28.0	27.0	29.0	18.0	44.0	17.0	25.0	23.0	19.0	27.0	39.0	34.0	23.0	43.0	35.0	44.0	25.0	58.0	34.0	26.0	16.0	10.0	58.0	35.0	32.0	22.0	30.0	23.0	23.0	19.0	27.0	19.0	36.0	70.0	37.0	26.0	25.0	14.0	21.0	9.0	17.0	19.0	31.0	47.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Mesorhizobium
ASV_1206	127.0	195.0	91.0	70.0	25.0	2.0	0.0	0.0	0.0	0.0	0.0	10.0	89.0	11.0	10.0	0.0	10.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	146.0	60.0	45.0	58.0	41.0	25.0	77.0	0.0	120.0	11.0	37.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales; f__Thermoanaerobaculaceae; g__Thermoanaerobaculum; s__uncultured_bacterium
ASV_1836	0.0	0.0	0.0	9.0	0.0	8.0	0.0	0.0	69.0	138.0	79.0	28.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	8.0	77.0	56.0	147.0	0.0	0.0	78.0	0.0	0.0	117.0	25.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Sva0485; c__Sva0485; o__Sva0485; f__Sva0485; g__Sva0485; s__uncultured_delta
ASV_5810	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116.0	0.0	0.0	52.0	6.0	2.0	51.0	0.0	0.0	0.0	28.0	9.0	0.0	5.0	d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira
ASV_1312	22.0	107.0	35.0	94.0	55.0	3.0	0.0	0.0	4.0	10.0	2.0	15.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	32.0	35.0	20.0	9.0	122.0	69.0	4.0	105.0	43.0	82.0	12.0	0.0	0.0	0.0	0.0	0.0	3.0	13.0	39.0	11.0	0.0	9.0	95.0	38.0	21.0	d__Bacteria; p__Latescibacterota; c__Latescibacteria; o__Latescibacterales; f__Latescibacteraceae; g__Latescibacteraceae
ASV_7189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	11.0	0.0	44.0	100.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Sva0485; c__Sva0485; o__Sva0485; f__Sva0485; g__Sva0485; s__uncultured_bacterium
ASV_5164	0.0	0.0	0.0	0.0	0.0	26.0	0.0	8.0	56.0	6.0	24.0	13.0	0.0	20.0	5.0	19.0	0.0	0.0	0.0	0.0	47.0	12.0	7.0	10.0	0.0	0.0	5.0	16.0	0.0	0.0	0.0	3.0	0.0	0.0	26.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	d__Bacteria; p__Actinobacteriota; c__RBG-16-55-12; o__RBG-16-55-12; f__RBG-16-55-12; g__RBG-16-55-12; s__uncultured_bacterium
ASV_1790	202.0	189.0	90.0	60.0	26.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	23.0	7.0	17.0	22.0	55.0	47.0	0.0	38.0	11.0	28.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j; s__uncultured_bacterium
ASV_3210	0.0	29.0	16.0	14.0	0.0	2.0	0.0	0.0	2.0	0.0	3.0	8.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	14.0	30.0	7.0	0.0	0.0	15.0	0.0	11.0	0.0	10.0	0.0	15.0	36.0	16.0	5.0	42.0	24.0	10.0	52.0	50.0	0.0	0.0	35.0	32.0	18.0	d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales; f__Aminicenantales; g__Aminicenantales
ASV_5510	0.0	0.0	0.0	0.0	0.0	31.0	3.0	8.0	13.0	17.0	29.0	34.0	0.0	18.0	9.0	8.0	0.0	0.0	0.0	0.0	10.0	2.0	23.0	9.0	0.0	7.0	31.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	2.0	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SBR1031; g__SBR1031; s__metagenome
ASV_5977	0.0	0.0	0.0	0.0	0.0	3.0	39.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	66.0	39.0	0.0	3.0	15.0	3.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group; s__uncultured_bacterium
ASV_2252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	78.0	97.0	67.0	0.0	20.0	83.0	22.0	135.0	94.0	5.0	3.0	46.0	48.0	20.0	d__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__Ignavibacteriales; f__PHOS-HE36; g__PHOS-HE36; s__uncultured_bacterium
ASV_3594	0.0	15.0	6.0	0.0	13.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	10.0	11.0	12.0	0.0	0.0	21.0	0.0	5.0	7.0	4.0	0.0	0.0	15.0	2.0	25.0	39.0	20.0	58.0	34.0	20.0	0.0	2.0	28.0	13.0	11.0	d__Bacteria; p__Bacteroidota; c__SJA-28; o__SJA-28; f__SJA-28; g__SJA-28; s__uncultured_bacterium
ASV_6354	11.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0	3.0	9.0	4.0	7.0	53.0	9.0	9.0	4.0	55.0	0.0	19.0	0.0	4.0	6.0	18.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SC-I-84; g__SC-I-84
ASV_3812	0.0	0.0	0.0	0.0	0.0	5.0	29.0	13.0	25.0	0.0	43.0	31.0	0.0	43.0	35.0	0.0	0.0	0.0	0.0	0.0	117.0	16.0	29.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SBR1031; g__SBR1031
ASV_5769	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	4.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	26.0	5.0	2.0	46.0	0.0	0.0	0.0	99.0	30.0	14.0	0.0	d__Bacteria; p__Zixibacteria; c__Zixibacteria; o__Zixibacteria; f__Zixibacteria; g__Zixibacteria; s__uncultured_bacterium
ASV_6703	0.0	0.0	0.0	0.0	0.0	39.0	8.0	7.0	5.0	5.0	2.0	9.0	0.0	8.0	5.0	7.0	0.0	0.0	0.0	0.0	20.0	19.0	12.0	32.0	0.0	0.0	8.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Eel-36e1D6; g__Eel-36e1D6; s__uncultured_Polyangiaceae
ASV_4657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	110.0	24.0	71.0	20.0	0.0	40.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	5.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae
ASV_455	0.0	0.0	0.0	5.0	0.0	322.0	33.0	51.0	122.0	51.0	227.0	197.0	0.0	143.0	90.0	48.0	0.0	0.0	0.0	0.0	227.0	135.0	148.0	341.0	0.0	18.0	95.0	137.0	0.0	0.0	36.0	25.0	0.0	107.0	105.0	160.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__GIF9; f__AB-539-J10; g__SCGC-AB-539-J10; s__uncultured_bacterium
ASV_5973	0.0	0.0	0.0	0.0	2.0	7.0	16.0	29.0	54.0	5.0	7.0	37.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	7.0	3.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	9.0	29.0	9.0	0.0	3.0	11.0	4.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__GIF9; f__AB-539-J10; g__SCGC-AB-539-J10; s__uncultured_bacterium
ASV_842	0.0	290.0	99.0	104.0	0.0	43.0	0.0	7.0	72.0	12.0	14.0	44.0	50.0	99.0	32.0	76.0	63.0	10.0	20.0	0.0	10.0	11.0	4.0	36.0	23.0	11.0	45.0	72.0	0.0	2.0	29.0	205.0	4.0	28.0	114.0	35.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	9.0	5.0	0.0	0.0	0.0	7.0	d__Bacteria; p__Zixibacteria; c__Zixibacteria; o__Zixibacteria; f__Zixibacteria; g__Zixibacteria; s__uncultured_bacterium
ASV_829	0.0	0.0	0.0	0.0	0.0	73.0	50.0	109.0	53.0	90.0	132.0	80.0	0.0	8.0	76.0	81.0	0.0	0.0	0.0	0.0	150.0	105.0	88.0	237.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	23.0	0.0	0.0	15.0	0.0	0.0	7.0	0.0	11.0	59.0	99.0	0.0	0.0	8.0	139.0	d__Bacteria; p__Desulfobacterota; c__uncultured; o__uncultured; f__uncultured; g__uncultured; s__uncultured_delta
ASV_2089	0.0	0.0	27.0	32.0	7.0	11.0	18.0	22.0	92.0	5.0	18.0	9.0	15.0	61.0	27.0	61.0	26.0	19.0	32.0	0.0	38.0	36.0	17.0	63.0	0.0	0.0	0.0	22.0	0.0	0.0	3.0	12.0	0.0	0.0	50.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__GIF9; f__GIF9; g__GIF9; s__uncultured_bacterium
ASV_2197	0.0	0.0	0.0	0.0	0.0	0.0	16.0	27.0	6.0	7.0	14.0	0.0	0.0	0.0	46.0	19.0	0.0	88.0	152.0	138.0	14.0	13.0	0.0	164.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__H3.93; f__H3.93; g__H3.93; s__uncultured_Chloroflexi
ASV_5763	0.0	15.0	9.0	8.0	2.0	5.0	0.0	9.0	0.0	0.0	0.0	29.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	34.0	19.0	18.0	4.0	0.0	51.0	0.0	11.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Latescibacterota; c__Latescibacteria; o__Latescibacterales; f__Latescibacteraceae; g__Latescibacteraceae; s__uncultured_bacterium
ASV_4097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	32.0	6.0	35.0	0.0	0.0	6.0	55.0	29.0	0.0	0.0	0.0	0.0	41.0	103.0	12.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__MSBL5; f__MSBL5; g__MSBL5; s__uncultured_bacterium
ASV_1841	0.0	61.0	20.0	33.0	7.0	35.0	6.0	13.0	8.0	3.0	0.0	0.0	27.0	9.0	4.0	5.0	14.0	0.0	0.0	0.0	0.0	9.0	8.0	5.0	21.0	60.0	58.0	12.0	3.0	13.0	18.0	0.0	11.0	0.0	9.0	7.0	20.0	37.0	4.0	34.0	14.0	23.0	34.0	82.0	36.0	6.0	16.0	31.0	35.0	19.0	d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j
ASV_6422	0.0	27.0	70.0	37.0	17.0	5.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	8.0	8.0	0.0	7.0	7.0	3.0	28.0	0.0	15.0	5.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Tistrellales; f__Geminicoccaceae; g__uncultured; s__uncultured_Rhodospirillales
