#OTU ID	description	S1A015	S1A1530	S1A3050	S1A5075	S1B07	S1B2230	S1B3040	S1B6575	S2A1727	S2A3545	S2A5060	S2A515	S2B07	S2B1522	S2B3040	S2B5565	S3A07	S3A1522	S3A3040	S3A6070	S3B2030	S3B3545	S3B515	S3B6070	S4B07	S4B1522	S4B3040	S4B5565	S5A07	S5A1522	S5A3040	S5A5565	S5B07	S5B1522	S5B3040	S5B5060	S6A07	S6A1522	S6A3040	S6B07	S6B1522	S6B3040	S7A07	S7A1522	S7A3040	S7A5060	S7B07	S7B1522	S7B3040	S7B5060
PWY-7211	superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	146832.725676075	156782.138922431	120067.013500911	110430.718158603	134164.786428234	160048.510661472	117331.141405206	151165.669019834	138615.380919692	118720.768696723	158212.195110258	106226.662300279	102174.089362286	135158.969388975	158626.295223945	95490.812757997	81815.1987126861	100952.610541645	96240.9789157794	79511.560228202	156253.210501504	130128.474406498	93568.6765370918	440123.55538032	170161.314841319	92984.8290578606	118448.105215338	132918.2506604	138783.197783942	115553.714747591	156045.420780514	61002.475214437	135749.102020341	121574.712187926	229548.353100463	176066.900826452	149384.440925514	130440.768252124	114787.897644892	165107.442043996	129732.201849791	115478.19395654	145165.945257779	124369.469695692	147578.357526368	47531.6748837979	98244.1380162571	136794.307308971	145214.29984274	102592.020262244
PWY-7219	adenosine ribonucleotides de novo biosynthesis	202695.030996463	246575.974211076	174275.766783261	183297.236628462	193482.727007961	255274.207215905	188802.444854687	226528.657183465	212433.184277564	193013.284091471	255958.539228019	174485.525250225	166527.017476394	207742.828590297	228890.71663588	154664.582124226	131378.36705388	173291.586479795	143470.825412247	120952.381457864	243289.681405857	206936.887488208	150714.415408538	669104.19298111	244233.986242253	151013.495456483	220609.176407649	225384.691595491	191773.351099018	163283.881586021	232369.462994928	112564.421683752	195307.901041489	178564.745334305	338232.8748775	271716.705937636	216158.188469603	202161.586278071	183197.554969667	233913.216146305	200825.865877544	180117.21019694	212964.220792998	201461.517174	252355.133472808	78126.6254678507	148295.230694327	211044.651234329	233344.617652781	174219.356087278
PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	169593.068299791	206808.264182644	147676.944305051	155423.008139541	140189.23161954	210900.88188047	148938.861615007	186940.027317666	173868.68780584	153573.694596863	208304.032090868	145225.614233745	134683.589913936	175414.960775464	199861.13801664	124912.751232081	96735.9667306723	132358.329016303	116633.857963482	84626.9272242503	200378.088096059	165616.876793486	124491.280575776	560590.522524871	203072.643397037	123529.529330188	184154.400677705	190060.418385835	139321.991470361	123654.050941685	180593.983500889	90762.2686507885	152849.3598807	144824.663829547	289364.718175433	222308.431509404	182140.738144124	170833.421826716	142421.767744683	184217.23394401	163074.038904089	143551.336329967	178450.501099971	169704.844890355	210798.160384787	65401.1193023694	121354.966185701	177560.313389281	186533.861267095	136690.762244066
PWY-7221	guanosine ribonucleotides de novo biosynthesis	173795.995965884	206702.310382875	146840.113164215	154396.940585082	169671.127204487	210526.786297292	157090.349127201	183915.047909393	170831.701283183	164205.135609722	215894.875034452	144155.455412109	140274.291184722	170753.260280847	191008.19426689	129113.618053134	114852.104275107	144089.644793067	119282.677076945	92882.2839694321	203673.138643792	175191.50073888	126152.637769096	566527.227155961	207604.790463492	127186.895191283	185109.626150004	187969.145917105	169780.401503929	142637.728476508	199435.597877752	94729.8561737261	169075.241954557	151858.529260357	278607.295321618	219697.53672783	186195.47330898	172080.828238739	158318.369874564	206454.168457826	173531.128422162	153906.821623914	181640.663933296	169652.391994736	213306.610843223	65462.1154801019	127661.587946833	179342.564272964	201900.75495639	150425.387011546
PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	169593.068299791	206808.264182644	147676.944305051	155423.008139541	140189.23161954	210900.88188047	148938.861615007	186940.027317666	173868.68780584	153573.694596863	208304.032090868	145225.614233745	134683.589913936	175414.960775464	199861.13801664	124912.751232081	96735.9667306723	132358.329016303	116633.857963482	84626.9272242503	200378.088096059	165616.876793486	124491.280575776	560590.522524871	203072.643397037	123529.529330188	184154.400677705	190060.418385835	139321.991470361	123654.050941685	180593.983500889	90762.2686507885	152849.3598807	144824.663829547	289364.718175433	222308.431509404	182140.738144124	170833.421826716	142421.767744683	184217.23394401	163074.038904089	143551.336329967	178450.501099971	169704.844890355	210798.160384787	65401.1193023694	121354.966185701	177560.313389281	186533.861267095	136690.762244066
PWY-7228	superpathway of guanosine nucleotides de novo biosynthesis I	172614.767388362	207959.26575794	147944.375792378	155772.215140644	155026.049890512	212341.729649149	154218.754445198	187077.39849366	173940.218282113	160146.761889457	213838.43037146	145767.55646629	138311.811062567	174273.996550432	196839.155941116	128270.301047074	105936.634194875	139679.005524158	119213.906917443	89879.5695621338	203862.430160908	171858.207218388	126530.02480434	569621.90186192	206656.608104603	126156.129782343	185954.861102456	190280.244809292	154498.205207751	133555.405282425	190946.914412971	93566.2908029233	161819.676516084	149318.355913686	286270.112245479	223464.000331164	185539.408062687	172824.715551642	151448.562999083	196677.770841555	169543.552050714	149805.074012966	181488.918038029	170848.60675353	213764.554013165	66025.8931753038	125361.811890166	179730.541594154	195563.043021817	144537.332022726
PWY-7229	superpathway of adenosine nucleotides de novo biosynthesis I	197665.448060666	238845.790582585	170152.879291616	178721.433804773	182194.69110542	246537.989480601	180559.569012435	218350.047734897	203876.924974131	185388.877727407	247041.739096946	168402.814943798	159745.885244873	202136.935023577	226988.861504192	148734.440377253	124580.94185608	164626.797899414	138732.408521157	111660.507898858	235050.750945853	198869.742260698	146093.649493032	655421.028612453	236270.934598454	145051.959687975	213639.770510621	218808.646765885	181418.928195561	155893.262839906	222424.351716594	108306.809975877	187164.567135482	172532.624738378	331700.299653586	262605.598044475	210947.395285979	196594.259394349	175226.258413561	225826.284204051	193998.790863961	172874.264270258	207088.02742045	195461.576507227	244731.313748134	75683.5457566094	143536.64389758	204956.698874451	224971.193364829	166944.173726427
PWY-722	nicotinate degradation I	2573.27655407456	4471.31618854368	2207.24348273323	1095.28243570233	2509.65856910545	718.545301562698	576.591378236539	604.773283125424	503.704968991962	988.979536502105	950.365325847812	675.837204040483	2172.86386110302	564.583026262811	661.868016548762	555.025804728239	1200.38993569432	709.752783842561	636.789063309353	772.126621857589	804.358709362958	903.257868623487	429.773381775792	1963.14476663402	2889.21235740909	2120.4310974376	882.433212931222	1132.19302488846	2455.70260161419	1537.06892956788	2961.51977540125	541.291633661857	2195.19469161077	1515.87319720982	2327.60217792685	1130.60698372813	2252.00970995835	1843.45607512917	1895.37455553618	2341.31995433876	1834.13798365524	1396.37308599051	6890.64868809808	1975.18261917833	614.7953211412	231.866689592059	3432.76073269775	3351.07366690305	2953.9019674703	1503.82197311658
PWY-7234	inosine-5'-phosphate biosynthesis III	134439.067107053	130361.88788677	100964.832203149	92388.3919262464	139499.619645344	97856.1347211668	89393.248618955	65915.1419150786	63660.7903157874	111000.078316022	120147.043809737	62010.4053569555	90122.9782477319	81761.6110316163	130184.217661534	68040.3118069622	87868.351888353	94536.21929264	62180.5346478676	60354.8748214845	96985.3211342102	93571.8670547104	68239.4192565134	378844.146845373	149864.699068403	77851.4307098028	96968.9184958953	95333.4837319516	145259.717628537	115803.435223799	149667.937816927	55674.9307496453	130836.39544884	109387.612177016	184705.334362395	126954.892681251	133667.489546093	109089.054132655	110881.923479687	162205.350597425	120002.972968194	105355.3517377	128982.824190868	99177.1253962397	121524.427252049	29400.3117470909	92435.7390899221	118975.247019814	139315.461469353	100636.961966277
PWY-7237	myo-, chiro- and scillo-inositol degradation	7057.59	9179.2	6476.16	3940.28	10671.62	4471.44	4546.63	3110.72	2814.68	5869.03	6335.79	2886.67	8540.07	7205.76	11183.97	3573.41	6772.23	6602.75	3390.04	3904.48	4828.43	5110.51	3906.43	17190.75	7232.31	5117.03	5183.68	4777.11	10161.84	6971.68	9515.08	3002.29	8290.15	6049.54	15258.08	6907.84	6535.06	5197.34	7089.52	8762.54	6406.85	5534.12	13385.82	5166.07	4973.14	1477.67	7382.02	7564.41	9141.65	6738.58
PWY-7242	D-fructuronate degradation	48477.087044226	45102.6749078733	30675.7703323232	38202.0924411824	98599.0577019442	49775.1152153864	52232.9359631593	34147.2257767418	31153.7921659393	62048.3784063542	68177.7579692757	29292.6850126671	43671.8145375501	35004.461046182	50929.6822732823	40650.4515846494	65461.9716326215	56187.8208490899	34902.5223478882	38711.0164437497	55396.1862013934	58967.9743124213	35503.4954651277	164698.820759602	50209.5376101338	27147.5187538669	49094.3468061864	42045.4696399336	106779.581661591	71106.3848349015	81847.2222578821	31010.1123994421	69452.9034631749	46569.2994126435	56844.2751587088	47472.0462932269	59739.7594248151	45674.3231031921	67439.8399571447	103582.560050923	64464.1743270784	55697.3193534273	56442.3881369446	36743.1055568911	54675.8279558021	15073.1933461651	45260.3382171028	46903.3682193605	82985.2133594178	63953.757306859
PWY-7254	TCA cycle VII (acetate-producers)	32031.7479516015	41636.3485376585	32388.7976006983	27138.4803603479	56832.5999571067	39966.5127928946	42269.166204861	24475.4477518826	18815.9265714749	36658.9036875002	40428.9530305561	17323.619235603	31290.811019307	29728.9333888595	53176.7448319711	24453.0555205698	43511.9751363551	48905.1102824839	25560.1921951485	27728.4256897262	33534.8525399251	32724.3790341238	21402.7290288425	145145.182266144	31913.9683143609	20187.5237782122	29792.2511212707	25591.8697055465	61486.8590384742	38225.3135741205	50490.5529254955	24991.6125021515	41197.8127568614	32178.5835643025	75017.8215662797	64712.0044682231	33246.2395708654	24021.7170343262	38864.4053449603	57305.5926630515	36857.7307729107	30407.7884637861	44543.4660491603	19926.4583998241	31691.9990252922	9156.98256494587	29841.9199410255	35714.022621973	44491.3754101265	35692.9438149367
PWY-7255	ergothioneine biosynthesis I (bacteria)	375.668742938387	1482.95105181085	454.065474482208	414.208216329174	717.410235174502	164.087787591446	189.737686577816	144.221990244636	101.937365825342	324.841841504817	261.435922605993	168.926953849392	543.806580988033	229.197792292358	214.623648148104	222.417269488768	327.988265707942	296.661177233627	187.706578588828	254.54666467119	282.678123994366	223.141750232875	163.673775213794	668.930260536548	1393.98720299659	962.582061437639	1072.73844925582	571.595316392794	853.358820050609	365.869388236495	567.089395399725	288.223818132302	773.868941945118	367.39995938126	482.670265166907	266.224351773724	648.031950044467	596.779425739371	505.983251293907	1015.68172189852	474.583644212307	684.800444737853	1107.47746794146	787.057950643003	716.810601069398	142.489548476772	766.219057783808	855.88348935405	793.356100217844	442.798518500221
PWY-7286	7-(3-amino-3-carboxypropyl)-wyosine biosynthesis	3.97056464428453	449.77233047338	159.441570605173	320.507420510508	54.6109508359306	1536.96213898435	629.252056694215	1296.73762695449	1999.34391607644	558.175438441425	943.847677720001	1100.32308461737	286.547854120974	1397.12771853486	684.114742580922	582.610552032984	282.358852039835	563.771278199231	655.226367662132	735.281410613941	1221.65518102465	768.721047924766	685.247865466923	2022.67671928941	84.9228177603472	480.443691400525	654.943876330601	805.392890583386	0	5.91774272355572	375.094429583373	475.331819294243	40.3364323641965	235.144069267628	1963.54661558547	2048.93942070033	29.3865368365298	306.78342251669	346.181046076836	3.9555351532667	70.2364104903307	254.605397194791	13.8842909465736	413.94124436681	904.066562793807	548.071416287351	0	196.197452630458	327.906857803536	393.459299177793
PWY-7295	L-arabinose degradation IV	3139.89552099703	5911.7567218419	3140.78016873501	1297.40491205637	2344.30298284445	976.276123680872	1091.45374026489	624.593578428908	557.08441656352	887.769033641065	816.230065745775	699.560333924893	2902.72323912686	4252.90197694311	27537.6689605433	1089.77347660699	1424.78434706921	3935.16709390036	944.826070214926	1064.09361292386	568.82039966228	455.060389829467	1429.77248450228	19786.6112276992	3589.73763321777	2967.4604608842	980.93297779097	1862.99611328004	1956.70177132628	1224.39995678284	2994.77194517317	417.008944788729	2194.31283658961	2103.35061605743	6957.77649500013	3394.54208250807	2633.75367473862	2226.65395220481	1820.02563964317	1989.60669442893	1786.21557394352	1393.12493027707	8819.44826714892	2569.81835721484	636.194846865201	224.314802605487	4114.17872337094	4196.02238518191	3210.44391432923	1521.8408900171
PWY-7315	dTDP-N-acetylthomosamine biosynthesis	18808.2123560225	16658.4789495617	10816.4861520037	15102.620032607	42717.14978242	20744.7124712839	24029.6033711261	15201.529981587	13062.7613309994	27067.6454648226	30274.2279803078	12178.6006410604	16451.3662916178	13452.6306152311	21601.4606103022	17998.0126236046	28443.3779619451	24972.6848625633	14999.1181657998	22475.408868395	24242.0184128179	25591.1526025354	15614.4213763598	64501.0607792253	18972.3434842572	10823.679012476	21030.089665375	17370.897276298	45859.0657517434	31564.2604120926	35002.6825503565	14356.7778277584	29606.8371311887	19858.6079989631	26884.1396721467	20187.5284421396	22994.6671738823	16102.3809238437	29682.9450534082	43169.8051935676	26206.1390008598	21909.4435251365	20862.859713681	13187.9059606409	21373.5062863477	6881.21636157326	15858.8390595379	16336.156616496	34862.9643045546	28515.6276273861
PWY-7323	superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	137484.828387455	181829.093610221	120596.463420199	129787.508688938	125712.780877529	165705.062249869	112896.568077942	141944.269662261	136310.847173349	123526.003066901	161217.721220636	118214.156146125	119329.890343924	130369.407520068	127359.314669173	97094.5322611658	77744.9515826061	100002.438460792	81464.0633957894	60596.0879111157	153465.605024675	129180.982828259	94483.6669609945	350797.000650022	175029.50247463	108578.859784804	153346.396780832	152485.998186994	119485.477357086	106234.118769451	156750.562058832	71479.4228657772	132225.616492856	121165.808845284	220046.443232176	165752.027365774	159819.134636564	147660.205284263	122149.652340425	166964.033638294	145702.225186378	124358.541722175	161361.884171911	145290.088078992	173692.086753534	52568.5212734563	109820.725848712	155274.427767402	165983.655223271	119992.789871679
